date,expiry,strike,option_type,open,high,low,close,volume
2024-02-09,2024-03-07,22550,CE,169.98,187.32,156.1,173.45,100000
2024-02-09,2024-03-07,22550,PE,62.18,68.52,57.1,63.45,100000
2024-02-09,2024-03-07,22600,CE,120.98,133.32,111.1,123.45,100000
2024-02-09,2024-03-07,22600,PE,62.18,68.52,57.1,63.45,100000
2024-02-09,2024-03-07,22650,CE,71.98,79.32,66.1,73.45,100000
2024-02-09,2024-03-07,22650,PE,62.18,68.52,57.1,63.45,100000
2024-02-09,2024-03-07,22700,CE,62.18,68.52,57.1,63.45,100000
2024-02-09,2024-03-07,22700,PE,101.38,111.72,93.1,103.45,100000
2024-02-09,2024-03-07,22750,CE,62.18,68.52,57.1,63.45,100000
2024-02-09,2024-03-07,22750,PE,150.38,165.72,138.1,153.45,100000
2024-02-09,2024-03-14,22550,CE,180.34,198.74,165.62,184.02,100000
2024-02-09,2024-03-14,22550,PE,72.54,79.94,66.62,74.02,100000
2024-02-09,2024-03-14,22600,CE,131.34,144.74,120.62,134.02,100000
2024-02-09,2024-03-14,22600,PE,72.54,79.94,66.62,74.02,100000
2024-02-09,2024-03-14,22650,CE,82.34,90.74,75.62,84.02,100000
2024-02-09,2024-03-14,22650,PE,72.54,79.94,66.62,74.02,100000
2024-02-09,2024-03-14,22700,CE,72.54,79.94,66.62,74.02,100000
2024-02-09,2024-03-14,22700,PE,111.74,123.14,102.62,114.02,100000
2024-02-09,2024-03-14,22750,CE,72.54,79.94,66.62,74.02,100000
2024-02-09,2024-03-14,22750,PE,160.74,177.14,147.62,164.02,100000
2024-02-12,2024-02-15,22600,CE,102.13,112.55,93.79,104.21,100000
2024-02-12,2024-02-15,22600,PE,26.67,29.39,24.49,27.21,100000
2024-02-12,2024-02-15,22650,CE,53.13,58.55,48.79,54.21,100000
2024-02-12,2024-02-15,22650,PE,26.67,29.39,24.49,27.21,100000
2024-02-12,2024-02-15,22700,CE,26.67,29.39,24.49,27.21,100000
2024-02-12,2024-02-15,22700,PE,49.21,54.23,45.19,50.21,100000
2024-02-12,2024-02-15,22750,CE,26.67,29.39,24.49,27.21,100000
2024-02-12,2024-02-15,22750,PE,98.21,108.23,90.19,100.21,100000
2024-02-12,2024-02-15,22800,CE,26.67,29.39,24.49,27.21,100000
2024-02-12,2024-02-15,22800,PE,147.21,162.23,135.19,150.21,100000
2024-02-12,2024-02-29,22600,CE,122.87,135.41,112.84,125.38,100000
2024-02-12,2024-02-29,22600,PE,47.41,52.25,43.54,48.38,100000
2024-02-12,2024-02-29,22650,CE,73.87,81.41,67.84,75.38,100000
2024-02-12,2024-02-29,22650,PE,47.41,52.25,43.54,48.38,100000
2024-02-12,2024-02-29,22700,CE,47.41,52.25,43.54,48.38,100000
2024-02-12,2024-02-29,22700,PE,69.95,77.09,64.24,71.38,100000
2024-02-12,2024-02-29,22750,CE,47.41,52.25,43.54,48.38,100000
2024-02-12,2024-02-29,22750,PE,118.95,131.09,109.24,121.38,100000
2024-02-12,2024-02-29,22800,CE,47.41,52.25,43.54,48.38,100000
2024-02-12,2024-02-29,22800,PE,167.95,185.09,154.24,171.38,100000
2024-02-12,2024-03-07,22600,CE,133.24,146.84,122.36,135.96,100000
2024-02-12,2024-03-07,22600,PE,57.78,63.68,53.06,58.96,100000
2024-02-12,2024-03-07,22650,CE,84.24,92.84,77.36,85.96,100000
2024-02-12,2024-03-07,22650,PE,57.78,63.68,53.06,58.96,100000
2024-02-12,2024-03-07,22700,CE,57.78,63.68,53.06,58.96,100000
2024-02-12,2024-03-07,22700,PE,80.32,88.52,73.76,81.96,100000
2024-02-12,2024-03-07,22750,CE,57.78,63.68,53.06,58.96,100000
2024-02-12,2024-03-07,22750,PE,129.32,142.52,118.76,131.96,100000
2024-02-12,2024-03-07,22800,CE,57.78,63.68,53.06,58.96,100000
2024-02-12,2024-03-07,22800,PE,178.32,196.52,163.76,181.96,100000
2024-02-12,2024-03-14,22600,CE,143.61,158.27,131.89,146.54,100000
2024-02-12,2024-03-14,22600,PE,68.15,75.11,62.59,69.54,100000
2024-02-12,2024-03-14,22650,CE,94.61,104.27,86.89,96.54,100000
2024-02-12,2024-03-14,22650,PE,68.15,75.11,62.59,69.54,100000
2024-02-12,2024-03-14,22700,CE,68.15,75.11,62.59,69.54,100000
2024-02-12,2024-03-14,22700,PE,90.69,99.95,83.29,92.54,100000
2024-02-12,2024-03-14,22750,CE,68.15,75.11,62.59,69.54,100000
2024-02-12,2024-03-14,22750,PE,139.69,153.95,128.29,142.54,100000
2024-02-12,2024-03-14,22800,CE,68.15,75.11,62.59,69.54,100000
2024-02-12,2024-03-14,22800,PE,188.69,207.95,173.29,192.54,100000
2024-02-13,2024-02-15,22600,CE,134.99,148.76,123.97,137.74,100000
2024-02-13,2024-02-15,22600,PE,25.23,27.8,23.17,25.74,100000
2024-02-13,2024-02-15,22650,CE,85.99,94.76,78.97,87.74,100000
2024-02-13,2024-02-15,22650,PE,25.23,27.8,23.17,25.74,100000
2024-02-13,2024-02-15,22700,CE,36.99,40.76,33.97,37.74,100000
2024-02-13,2024-02-15,22700,PE,25.23,27.8,23.17,25.74,100000
2024-02-13,2024-02-15,22750,CE,25.23,27.8,23.17,25.74,100000
2024-02-13,2024-02-15,22750,PE,62.47,68.84,57.37,63.74,100000
2024-02-13,2024-02-15,22800,CE,25.23,27.8,23.17,25.74,100000
2024-02-13,2024-02-15,22800,PE,111.47,122.84,102.37,113.74,100000
2024-02-13,2024-02-29,22600,CE,155.76,171.65,143.04,158.94,100000
2024-02-13,2024-02-29,22600,PE,46.0,50.69,42.24,46.94,100000
2024-02-13,2024-02-29,22650,CE,106.76,117.65,98.04,108.94,100000
2024-02-13,2024-02-29,22650,PE,46.0,50.69,42.24,46.94,100000
2024-02-13,2024-02-29,22700,CE,57.76,63.65,53.04,58.94,100000
2024-02-13,2024-02-29,22700,PE,46.0,50.69,42.24,46.94,100000
2024-02-13,2024-02-29,22750,CE,46.0,50.69,42.24,46.94,100000
2024-02-13,2024-02-29,22750,PE,83.24,91.73,76.44,84.94,100000
2024-02-13,2024-02-29,22800,CE,46.0,50.69,42.24,46.94,100000
2024-02-13,2024-02-29,22800,PE,132.24,145.73,121.44,134.94,100000
2024-02-13,2024-03-07,22600,CE,166.15,183.1,152.58,169.54,100000
2024-02-13,2024-03-07,22600,PE,56.39,62.14,51.78,57.54,100000
2024-02-13,2024-03-07,22650,CE,117.15,129.1,107.58,119.54,100000
2024-02-13,2024-03-07,22650,PE,56.39,62.14,51.78,57.54,100000
2024-02-13,2024-03-07,22700,CE,68.15,75.1,62.58,69.54,100000
2024-02-13,2024-03-07,22700,PE,56.39,62.14,51.78,57.54,100000
2024-02-13,2024-03-07,22750,CE,56.39,62.14,51.78,57.54,100000
2024-02-13,2024-03-07,22750,PE,93.63,103.18,85.98,95.54,100000
2024-02-13,2024-03-07,22800,CE,56.39,62.14,51.78,57.54,100000
2024-02-13,2024-03-07,22800,PE,142.63,157.18,130.98,145.54,100000
2024-02-13,2024-03-14,22600,CE,176.53,194.55,162.12,180.14,100000
2024-02-13,2024-03-14,22600,PE,66.77,73.59,61.32,68.14,100000
2024-02-13,2024-03-14,22650,CE,127.53,140.55,117.12,130.14,100000
2024-02-13,2024-03-14,22650,PE,66.77,73.59,61.32,68.14,100000
2024-02-13,2024-03-14,22700,CE,78.53,86.55,72.12,80.14,100000
2024-02-13,2024-03-14,22700,PE,66.77,73.59,61.32,68.14,100000
2024-02-13,2024-03-14,22750,CE,66.77,73.59,61.32,68.14,100000
2024-02-13,2024-03-14,22750,PE,104.01,114.63,95.52,106.14,100000
2024-02-13,2024-03-14,22800,CE,66.77,73.59,61.32,68.14,100000
2024-02-13,2024-03-14,22800,PE,153.01,168.63,140.52,156.14,100000
2024-02-14,2024-02-15,22650,CE,136.5,150.43,125.35,139.28,100000
2024-02-14,2024-02-15,22650,PE,23.8,26.23,21.85,24.28,100000
2024-02-14,2024-02-15,22700,CE,87.5,96.43,80.35,89.28,100000
2024-02-14,2024-02-15,22700,PE,23.8,26.23,21.85,24.28,100000
2024-02-14,2024-02-15,22750,CE,38.5,42.43,35.35,39.28,100000
2024-02-14,2024-02-15,22750,PE,23.8,26.23,21.85,24.28,100000
2024-02-14,2024-02-15,22800,CE,23.8,26.23,21.85,24.28,100000
2024-02-14,2024-02-15,22800,PE,58.1,64.03,53.35,59.28,100000
2024-02-14,2024-02-15,22850,CE,23.8,26.23,21.85,24.28,100000
2024-02-14,2024-02-15,22850,PE,107.1,118.03,98.35,109.28,100000
2024-02-14,2024-02-29,22650,CE,157.32,173.37,144.48,160.53,100000
2024-02-14,2024-02-29,22650,PE,44.62,49.17,40.98,45.53,100000
2024-02-14,2024-02-29,22700,CE,108.32,119.37,99.48,110.53,100000
2024-02-14,2024-02-29,22700,PE,44.62,49.17,40.98,45.53,100000
2024-02-14,2024-02-29,22750,CE,59.32,65.37,54.48,60.53,100000
2024-02-14,2024-02-29,22750,PE,44.62,49.17,40.98,45.53,100000
2024-02-14,2024-02-29,22800,CE,44.62,49.17,40.98,45.53,100000
2024-02-14,2024-02-29,22800,PE,78.92,86.97,72.48,80.53,100000
2024-02-14,2024-02-29,22850,CE,44.62,49.17,40.98,45.53,100000
2024-02-14,2024-02-29,22850,PE,127.92,140.97,117.48,130.53,100000
2024-02-14,2024-03-07,22650,CE,167.73,184.85,154.04,171.15,100000
2024-02-14,2024-03-07,22650,PE,55.03,60.65,50.54,56.15,100000
2024-02-14,2024-03-07,22700,CE,118.73,130.85,109.04,121.15,100000
2024-02-14,2024-03-07,22700,PE,55.03,60.65,50.54,56.15,100000
2024-02-14,2024-03-07,22750,CE,69.73,76.85,64.04,71.15,100000
2024-02-14,2024-03-07,22750,PE,55.03,60.65,50.54,56.15,100000
2024-02-14,2024-03-07,22800,CE,55.03,60.65,50.54,56.15,100000
2024-02-14,2024-03-07,22800,PE,89.33,98.45,82.04,91.15,100000
2024-02-14,2024-03-07,22850,CE,55.03,60.65,50.54,56.15,100000
2024-02-14,2024-03-07,22850,PE,138.33,152.45,127.04,141.15,100000
2024-02-14,2024-03-14,22650,CE,178.14,196.32,163.6,181.78,100000
2024-02-14,2024-03-14,22650,PE,65.44,72.12,60.1,66.78,100000
2024-02-14,2024-03-14,22700,CE,129.14,142.32,118.6,131.78,100000
2024-02-14,2024-03-14,22700,PE,65.44,72.12,60.1,66.78,100000
2024-02-14,2024-03-14,22750,CE,80.14,88.32,73.6,81.78,100000
2024-02-14,2024-03-14,22750,PE,65.44,72.12,60.1,66.78,100000
2024-02-14,2024-03-14,22800,CE,65.44,72.12,60.1,66.78,100000
2024-02-14,2024-03-14,22800,PE,99.74,109.92,91.6,101.78,100000
2024-02-14,2024-03-14,22850,CE,65.44,72.12,60.1,66.78,100000
2024-02-14,2024-03-14,22850,PE,148.74,163.92,136.6,151.78,100000
2024-02-15,2024-02-15,22750,CE,106.66,117.54,97.95,108.84,100000
2024-02-15,2024-02-15,22750,PE,22.38,24.66,20.55,22.84,100000
2024-02-15,2024-02-15,22800,CE,57.66,63.54,52.95,58.84,100000
2024-02-15,2024-02-15,22800,PE,22.38,24.66,20.55,22.84,100000
2024-02-15,2024-02-15,22850,CE,22.38,24.66,20.55,22.84,100000
2024-02-15,2024-02-15,22850,PE,36.1,39.78,33.15,36.84,100000
2024-02-15,2024-02-15,22900,CE,22.38,24.66,20.55,22.84,100000
2024-02-15,2024-02-15,22900,PE,85.1,93.78,78.15,86.84,100000
2024-02-15,2024-02-15,22950,CE,22.38,24.66,20.55,22.84,100000
2024-02-15,2024-02-15,22950,PE,134.1,147.78,123.15,136.84,100000
2024-02-15,2024-02-29,22750,CE,127.55,140.56,117.13,130.15,100000
2024-02-15,2024-02-29,22750,PE,43.27,47.68,39.73,44.15,100000
2024-02-15,2024-02-29,22800,CE,78.55,86.56,72.13,80.15,100000
2024-02-15,2024-02-29,22800,PE,43.27,47.68,39.73,44.15,100000
2024-02-15,2024-02-29,22850,CE,43.27,47.68,39.73,44.15,100000
2024-02-15,2024-02-29,22850,PE,56.99,62.8,52.33,58.15,100000
2024-02-15,2024-02-29,22900,CE,43.27,47.68,39.73,44.15,100000
2024-02-15,2024-02-29,22900,PE,105.99,116.8,97.33,108.15,100000
2024-02-15,2024-02-29,22950,CE,43.27,47.68,39.73,44.15,100000
2024-02-15,2024-02-29,22950,PE,154.99,170.8,142.33,158.15,100000
2024-02-15,2024-03-07,22750,CE,137.99,152.07,126.73,140.81,100000
2024-02-15,2024-03-07,22750,PE,53.71,59.19,49.33,54.81,100000
2024-02-15,2024-03-07,22800,CE,88.99,98.07,81.73,90.81,100000
2024-02-15,2024-03-07,22800,PE,53.71,59.19,49.33,54.81,100000
2024-02-15,2024-03-07,22850,CE,53.71,59.19,49.33,54.81,100000
2024-02-15,2024-03-07,22850,PE,67.43,74.31,61.93,68.81,100000
2024-02-15,2024-03-07,22900,CE,53.71,59.19,49.33,54.81,100000
2024-02-15,2024-03-07,22900,PE,116.43,128.31,106.93,118.81,100000
2024-02-15,2024-03-07,22950,CE,53.71,59.19,49.33,54.81,100000
2024-02-15,2024-03-07,22950,PE,165.43,182.31,151.93,168.81,100000
2024-02-15,2024-03-14,22750,CE,148.43,163.58,136.32,151.46,100000
2024-02-15,2024-03-14,22750,PE,64.15,70.7,58.92,65.46,100000
2024-02-15,2024-03-14,22800,CE,99.43,109.58,91.32,101.46,100000
2024-02-15,2024-03-14,22800,PE,64.15,70.7,58.92,65.46,100000
2024-02-15,2024-03-14,22850,CE,64.15,70.7,58.92,65.46,100000
2024-02-15,2024-03-14,22850,PE,77.87,85.82,71.52,79.46,100000
2024-02-15,2024-03-14,22900,CE,64.15,70.7,58.92,65.46,100000
2024-02-15,2024-03-14,22900,PE,126.87,139.82,116.52,129.46,100000
2024-02-15,2024-03-14,22950,CE,64.15,70.7,58.92,65.46,100000
2024-02-15,2024-03-14,22950,PE,175.87,193.82,161.52,179.46,100000
2024-02-16,2024-02-29,22800,CE,164.44,181.22,151.01,167.79,100000
2024-02-16,2024-02-29,22800,PE,41.94,46.22,38.51,42.79,100000
2024-02-16,2024-02-29,22850,CE,115.44,127.22,106.01,117.79,100000
2024-02-16,2024-02-29,22850,PE,41.94,46.22,38.51,42.79,100000
2024-02-16,2024-02-29,22900,CE,66.44,73.22,61.01,67.79,100000
2024-02-16,2024-02-29,22900,PE,41.94,46.22,38.51,42.79,100000
2024-02-16,2024-02-29,22950,CE,41.94,46.22,38.51,42.79,100000
2024-02-16,2024-02-29,22950,PE,66.44,73.22,61.01,67.79,100000
2024-02-16,2024-02-29,23000,CE,41.94,46.22,38.51,42.79,100000
2024-02-16,2024-02-29,23000,PE,115.44,127.22,106.01,117.79,100000
2024-02-16,2024-03-07,22800,CE,174.92,192.77,160.64,178.49,100000
2024-02-16,2024-03-07,22800,PE,52.42,57.77,48.14,53.49,100000
2024-02-16,2024-03-07,22850,CE,125.92,138.77,115.64,128.49,100000
2024-02-16,2024-03-07,22850,PE,52.42,57.77,48.14,53.49,100000
2024-02-16,2024-03-07,22900,CE,76.92,84.77,70.64,78.49,100000
2024-02-16,2024-03-07,22900,PE,52.42,57.77,48.14,53.49,100000
2024-02-16,2024-03-07,22950,CE,52.42,57.77,48.14,53.49,100000
2024-02-16,2024-03-07,22950,PE,76.92,84.77,70.64,78.49,100000
2024-02-16,2024-03-07,23000,CE,52.42,57.77,48.14,53.49,100000
2024-02-16,2024-03-07,23000,PE,125.92,138.77,115.64,128.49,100000
2024-02-16,2024-03-14,22800,CE,185.41,204.33,170.27,189.19,100000
2024-02-16,2024-03-14,22800,PE,62.91,69.33,57.77,64.19,100000
2024-02-16,2024-03-14,22850,CE,136.41,150.33,125.27,139.19,100000
2024-02-16,2024-03-14,22850,PE,62.91,69.33,57.77,64.19,100000
2024-02-16,2024-03-14,22900,CE,87.41,96.33,80.27,89.19,100000
2024-02-16,2024-03-14,22900,PE,62.91,69.33,57.77,64.19,100000
2024-02-16,2024-03-14,22950,CE,62.91,69.33,57.77,64.19,100000
2024-02-16,2024-03-14,22950,PE,87.41,96.33,80.27,89.19,100000
2024-02-16,2024-03-14,23000,CE,62.91,69.33,57.77,64.19,100000
2024-02-16,2024-03-14,23000,PE,136.41,150.33,125.27,139.19,100000
2024-02-16,2024-03-21,22800,CE,195.89,215.88,179.9,199.89,100000
2024-02-16,2024-03-21,22800,PE,73.39,80.88,67.4,74.89,100000
2024-02-16,2024-03-21,22850,CE,146.89,161.88,134.9,149.89,100000
2024-02-16,2024-03-21,22850,PE,73.39,80.88,67.4,74.89,100000
2024-02-16,2024-03-21,22900,CE,97.89,107.88,89.9,99.89,100000
2024-02-16,2024-03-21,22900,PE,73.39,80.88,67.4,74.89,100000
2024-02-16,2024-03-21,22950,CE,73.39,80.88,67.4,74.89,100000
2024-02-16,2024-03-21,22950,PE,97.89,107.88,89.9,99.89,100000
2024-02-16,2024-03-21,23000,CE,73.39,80.88,67.4,74.89,100000
2024-02-16,2024-03-21,23000,PE,146.89,161.88,134.9,149.89,100000
2024-02-19,2024-02-29,22800,CE,141.29,155.71,129.76,144.18,100000
2024-02-19,2024-02-29,22800,PE,37.41,41.23,34.36,38.18,100000
2024-02-19,2024-02-29,22850,CE,92.29,101.71,84.76,94.18,100000
2024-02-19,2024-02-29,22850,PE,37.41,41.23,34.36,38.18,100000
2024-02-19,2024-02-29,22900,CE,43.29,47.71,39.76,44.18,100000
2024-02-19,2024-02-29,22900,PE,37.41,41.23,34.36,38.18,100000
2024-02-19,2024-02-29,22950,CE,37.41,41.23,34.36,38.18,100000
2024-02-19,2024-02-29,22950,PE,80.53,88.75,73.96,82.18,100000
2024-02-19,2024-02-29,23000,CE,37.41,41.23,34.36,38.18,100000
2024-02-19,2024-02-29,23000,PE,129.53,142.75,118.96,132.18,100000
2024-02-19,2024-03-07,22800,CE,151.77,167.26,139.38,154.87,100000
2024-02-19,2024-03-07,22800,PE,47.89,52.78,43.98,48.87,100000
2024-02-19,2024-03-07,22850,CE,102.77,113.26,94.38,104.87,100000
2024-02-19,2024-03-07,22850,PE,47.89,52.78,43.98,48.87,100000
2024-02-19,2024-03-07,22900,CE,53.77,59.26,49.38,54.87,100000
2024-02-19,2024-03-07,22900,PE,47.89,52.78,43.98,48.87,100000
2024-02-19,2024-03-07,22950,CE,47.89,52.78,43.98,48.87,100000
2024-02-19,2024-03-07,22950,PE,91.01,100.3,83.58,92.87,100000
2024-02-19,2024-03-07,23000,CE,47.89,52.78,43.98,48.87,100000
2024-02-19,2024-03-07,23000,PE,140.01,154.3,128.58,142.87,100000
2024-02-19,2024-03-14,22800,CE,162.24,178.8,149.0,165.56,100000
2024-02-19,2024-03-14,22800,PE,58.36,64.32,53.6,59.56,100000
2024-02-19,2024-03-14,22850,CE,113.24,124.8,104.0,115.56,100000
2024-02-19,2024-03-14,22850,PE,58.36,64.32,53.6,59.56,100000
2024-02-19,2024-03-14,22900,CE,64.24,70.8,59.0,65.56,100000
2024-02-19,2024-03-14,22900,PE,58.36,64.32,53.6,59.56,100000
2024-02-19,2024-03-14,22950,CE,58.36,64.32,53.6,59.56,100000
2024-02-19,2024-03-14,22950,PE,101.48,111.84,93.2,103.56,100000
2024-02-19,2024-03-14,23000,CE,58.36,64.32,53.6,59.56,100000
2024-02-19,2024-03-14,23000,PE,150.48,165.84,138.2,153.56,100000
2024-02-19,2024-03-21,22800,CE,172.72,190.34,158.62,176.25,100000
2024-02-19,2024-03-21,22800,PE,68.84,75.86,63.22,70.25,100000
2024-02-19,2024-03-21,22850,CE,123.72,136.34,113.62,126.25,100000
2024-02-19,2024-03-21,22850,PE,68.84,75.86,63.22,70.25,100000
2024-02-19,2024-03-21,22900,CE,74.72,82.34,68.62,76.25,100000
2024-02-19,2024-03-21,22900,PE,68.84,75.86,63.22,70.25,100000
2024-02-19,2024-03-21,22950,CE,68.84,75.86,63.22,70.25,100000
2024-02-19,2024-03-21,22950,PE,111.96,123.38,102.82,114.25,100000
2024-02-19,2024-03-21,23000,CE,68.84,75.86,63.22,70.25,100000
2024-02-19,2024-03-21,23000,PE,160.96,177.38,147.82,164.25,100000
2024-02-20,2024-02-29,22800,CE,138.82,152.98,127.48,141.65,100000
2024-02-20,2024-02-29,22800,PE,35.92,39.58,32.98,36.65,100000
2024-02-20,2024-02-29,22850,CE,89.82,98.98,82.48,91.65,100000
2024-02-20,2024-02-29,22850,PE,35.92,39.58,32.98,36.65,100000
2024-02-20,2024-02-29,22900,CE,40.82,44.98,37.48,41.65,100000
2024-02-20,2024-02-29,22900,PE,35.92,39.58,32.98,36.65,100000
2024-02-20,2024-02-29,22950,CE,35.92,39.58,32.98,36.65,100000
2024-02-20,2024-02-29,22950,PE,80.02,88.18,73.48,81.65,100000
2024-02-20,2024-02-29,23000,CE,35.92,39.58,32.98,36.65,100000
2024-02-20,2024-02-29,23000,PE,129.02,142.18,118.48,131.65,100000
2024-02-20,2024-03-07,22800,CE,149.29,164.52,137.1,152.34,100000
2024-02-20,2024-03-07,22800,PE,46.39,51.12,42.6,47.34,100000
2024-02-20,2024-03-07,22850,CE,100.29,110.52,92.1,102.34,100000
2024-02-20,2024-03-07,22850,PE,46.39,51.12,42.6,47.34,100000
2024-02-20,2024-03-07,22900,CE,51.29,56.52,47.1,52.34,100000
2024-02-20,2024-03-07,22900,PE,46.39,51.12,42.6,47.34,100000
2024-02-20,2024-03-07,22950,CE,46.39,51.12,42.6,47.34,100000
2024-02-20,2024-03-07,22950,PE,90.49,99.72,83.1,92.34,100000
2024-02-20,2024-03-07,23000,CE,46.39,51.12,42.6,47.34,100000
2024-02-20,2024-03-07,23000,PE,139.49,153.72,128.1,142.34,100000
2024-02-20,2024-03-14,22800,CE,159.77,176.07,146.72,163.03,100000
2024-02-20,2024-03-14,22800,PE,56.87,62.67,52.22,58.03,100000
2024-02-20,2024-03-14,22850,CE,110.77,122.07,101.72,113.03,100000
2024-02-20,2024-03-14,22850,PE,56.87,62.67,52.22,58.03,100000
2024-02-20,2024-03-14,22900,CE,61.77,68.07,56.72,63.03,100000
2024-02-20,2024-03-14,22900,PE,56.87,62.67,52.22,58.03,100000
2024-02-20,2024-03-14,22950,CE,56.87,62.67,52.22,58.03,100000
2024-02-20,2024-03-14,22950,PE,100.97,111.27,92.72,103.03,100000
2024-02-20,2024-03-14,23000,CE,56.87,62.67,52.22,58.03,100000
2024-02-20,2024-03-14,23000,PE,149.97,165.27,137.72,153.03,100000
2024-02-20,2024-03-21,22800,CE,170.24,187.61,156.34,173.72,100000
2024-02-20,2024-03-21,22800,PE,67.34,74.21,61.84,68.72,100000
2024-02-20,2024-03-21,22850,CE,121.24,133.61,111.34,123.72,100000
2024-02-20,2024-03-21,22850,PE,67.34,74.21,61.84,68.72,100000
2024-02-20,2024-03-21,22900,CE,72.24,79.61,66.34,73.72,100000
2024-02-20,2024-03-21,22900,PE,67.34,74.21,61.84,68.72,100000
2024-02-20,2024-03-21,22950,CE,67.34,74.21,61.84,68.72,100000
2024-02-20,2024-03-21,22950,PE,111.44,122.81,102.34,113.72,100000
2024-02-20,2024-03-21,23000,CE,67.34,74.21,61.84,68.72,100000
2024-02-20,2024-03-21,23000,PE,160.44,176.81,147.34,163.72,100000
2024-02-21,2024-02-29,22800,CE,154.0,169.72,141.43,157.15,100000
2024-02-21,2024-02-29,22800,PE,34.44,37.96,31.63,35.15,100000
2024-02-21,2024-02-29,22850,CE,105.0,115.72,96.43,107.15,100000
2024-02-21,2024-02-29,22850,PE,34.44,37.96,31.63,35.15,100000
2024-02-21,2024-02-29,22900,CE,56.0,61.72,51.43,57.15,100000
2024-02-21,2024-02-29,22900,PE,34.44,37.96,31.63,35.15,100000
2024-02-21,2024-02-29,22950,CE,34.44,37.96,31.63,35.15,100000
2024-02-21,2024-02-29,22950,PE,61.88,68.2,56.83,63.15,100000
2024-02-21,2024-02-29,23000,CE,34.44,37.96,31.63,35.15,100000
2024-02-21,2024-02-29,23000,PE,110.88,122.2,101.83,113.15,100000
2024-02-21,2024-03-07,22800,CE,164.49,181.27,151.06,167.84,100000
2024-02-21,2024-03-07,22800,PE,44.93,49.51,41.26,45.84,100000
2024-02-21,2024-03-07,22850,CE,115.49,127.27,106.06,117.84,100000
2024-02-21,2024-03-07,22850,PE,44.93,49.51,41.26,45.84,100000
2024-02-21,2024-03-07,22900,CE,66.49,73.27,61.06,67.84,100000
2024-02-21,2024-03-07,22900,PE,44.93,49.51,41.26,45.84,100000
2024-02-21,2024-03-07,22950,CE,44.93,49.51,41.26,45.84,100000
2024-02-21,2024-03-07,22950,PE,72.37,79.75,66.46,73.84,100000
2024-02-21,2024-03-07,23000,CE,44.93,49.51,41.26,45.84,100000
2024-02-21,2024-03-07,23000,PE,121.37,133.75,111.46,123.84,100000
2024-02-21,2024-03-14,22800,CE,174.97,192.82,160.69,178.54,100000
2024-02-21,2024-03-14,22800,PE,55.41,61.06,50.89,56.54,100000
2024-02-21,2024-03-14,22850,CE,125.97,138.82,115.69,128.54,100000
2024-02-21,2024-03-14,22850,PE,55.41,61.06,50.89,56.54,100000
2024-02-21,2024-03-14,22900,CE,76.97,84.82,70.69,78.54,100000
2024-02-21,2024-03-14,22900,PE,55.41,61.06,50.89,56.54,100000
2024-02-21,2024-03-14,22950,CE,55.41,61.06,50.89,56.54,100000
2024-02-21,2024-03-14,22950,PE,82.85,91.3,76.09,84.54,100000
2024-02-21,2024-03-14,23000,CE,55.41,61.06,50.89,56.54,100000
2024-02-21,2024-03-14,23000,PE,131.85,145.3,121.09,134.54,100000
2024-02-21,2024-03-21,22800,CE,185.45,204.38,170.31,189.24,100000
2024-02-21,2024-03-21,22800,PE,65.89,72.62,60.51,67.24,100000
2024-02-21,2024-03-21,22850,CE,136.45,150.38,125.31,139.24,100000
2024-02-21,2024-03-21,22850,PE,65.89,72.62,60.51,67.24,100000
2024-02-21,2024-03-21,22900,CE,87.45,96.38,80.31,89.24,100000
2024-02-21,2024-03-21,22900,PE,65.89,72.62,60.51,67.24,100000
2024-02-21,2024-03-21,22950,CE,65.89,72.62,60.51,67.24,100000
2024-02-21,2024-03-21,22950,PE,93.33,102.86,85.71,95.24,100000
2024-02-21,2024-03-21,23000,CE,65.89,72.62,60.51,67.24,100000
2024-02-21,2024-03-21,23000,PE,142.33,156.86,130.71,145.24,100000
2024-02-22,2024-02-29,22850,CE,137.86,151.92,126.6,140.67,100000
2024-02-22,2024-02-29,22850,PE,33.0,36.36,30.3,33.67,100000
2024-02-22,2024-02-29,22900,CE,88.86,97.92,81.6,90.67,100000
2024-02-22,2024-02-29,22900,PE,33.0,36.36,30.3,33.67,100000
2024-02-22,2024-02-29,22950,CE,39.86,43.92,36.6,40.67,100000
2024-02-22,2024-02-29,22950,PE,33.0,36.36,30.3,33.67,100000
2024-02-22,2024-02-29,23000,CE,33.0,36.36,30.3,33.67,100000
2024-02-22,2024-02-29,23000,PE,75.14,82.8,69.0,76.67,100000
2024-02-22,2024-02-29,23050,CE,33.0,36.36,30.3,33.67,100000
2024-02-22,2024-02-29,23050,PE,124.14,136.8,114.0,126.67,100000
2024-02-22,2024-03-07,22850,CE,148.36,163.49,136.25,151.38,100000
2024-02-22,2024-03-07,22850,PE,43.5,47.93,39.95,44.38,100000
2024-02-22,2024-03-07,22900,CE,99.36,109.49,91.25,101.38,100000
2024-02-22,2024-03-07,22900,PE,43.5,47.93,39.95,44.38,100000
2024-02-22,2024-03-07,22950,CE,50.36,55.49,46.25,51.38,100000
2024-02-22,2024-03-07,22950,PE,43.5,47.93,39.95,44.38,100000
2024-02-22,2024-03-07,23000,CE,43.5,47.93,39.95,44.38,100000
2024-02-22,2024-03-07,23000,PE,85.64,94.37,78.65,87.38,100000
